ConstituentID;DisplayName;Nationality;Gender;BeginDate;EndDate
6218;Paul Waldman;American;Male;1936;0
6219;Butch Walker;American;Male;1941;0
6220;John Walker;British;Male;1939;0
6221;Sandy Walker;American;Female;1942;0
6222;Todd Walker;American;Male;1917;1998
6223;Abraham Walkowitz;American;Male;1878;1965
6224;August Walla;Austrian;Male;1936;2001
6225;Frank Wallace;American;Male;1881;1962
6226;John Wallace;Canadian;Male;0;0
6228;Don Wallance;American;Male;1909;1990
6229;Alfred Wallis;British;Male;1855;1942
6230;Edward Wallowitch;American;Male;1932;1981
6231;William Walmsley;American;Male;1923;0
6232;Karl Walser;Swiss;Male;1877;1943
6233;Bernard Walsh;American;Male;1912;2004
6234;Carl Walters;American;Male;1883;1955
6235;Ernest Walters;American;Male;1927;2004
6236;Eugene Walters;American;Male;1942;0
6237;Jo Ann Walters;American;Female;1952;0
6238;Gene Walther;Swiss;Male;0;0
6239;Allan Walton;British;Male;1891;1948
6240;Nicolaas (Sophie Warburg) Warb;Dutch;Female;1906;1957
6241;Jim Ward;American;Male;0;0
6242;Velox Ward;American;Male;1901;1944
6243;Frederick Wardy;American;Male;1937;0
6244;John D. Wareham;American;Male;1871;1954
6246;Andy Warhol;American;Male;1928;1987
6247;William Warnecke;American;Male;1881;1939
6248;Henry de Waroquier;French;Male;1881;1970
6249;Dody Weston Thompson;American;Male;1923;2012
6250;Marian Warzecha;Polish;Female;1930;0
6251;Bradford Washburn;American;Male;1910;2007
6252;Wasserman;Swiss;nan;0;0
6253;Yukichi Watabe;Japanese;Male;1924;1993
6254;Ryo Watanabe;Japanese;Male;1936;0
6255;Sadao Watanabe;Japanese;Male;1913;1996
6256;Yoshio Watanabe;Japanese;Male;1907;2000
6257;Neil S. Waterman;American;Male;0;0
6258;E. K. Waters;American;nan;0;0
6260;Carleton E. Watkins;American;Male;1829;1916
6261;Franklin Chenault Watkins;American;Male;1894;1972
6262;Gilbert A. Watrous;American;Male;1919;1991
6264;Brian J. Watson;British;Male;1949;0
6265;F. Marriott Watson;British;nan;0;0
6266;S. Watson;British;nan;0;0
6267;Eva Watson-Schütze;American;Female;1867;1935
6268;Henning Watterston;American;Male;0;0
6269;Robert Watts;American;Male;1923;1988
6271;June Wayne;American;Female;1918;2011
6272;Todd Webb;American;Male;1905;2000
6273;Franklin Webber;American;Male;0;0
6274;Hugo Weber;American;Male;1918;1971
6275;Max Weber;American;Male;1881;1961
6278;Josiah Wedgwood;British;Male;1730;1795
6279;William Frederick Weege III;American;Male;1935;0
6280;Harry Mohr Weese;American;Male;1915;1998
6281;William Wegman;American;Male;1943;0
6282;Hans Wegner;Danish;Male;1914;2007
6283;Weigl-Waltl;German;nan;0;0
6284;Svend Weihrauch;Danish;Male;1899;1962
6285;Elbert Weinberg;American;Male;1928;1991
6286;Helen Joy Weinberg;American;Female;1900;1994
6287;Dan Weiner;American;Male;1919;1959
6288;Lawrence Weiner;American;Male;1942;0
6289;Wolfgang Weingart;Swiss;Male;1941;0
6290;David Weinrib;American;Male;1924;2016
6291;Joyce Weinstein;American;Female;1931;0
6292;John Spence Weir;American;Male;1930;0
6293;Weisgerber;Austrian;nan;0;0
6294;David Weiss;Swiss;Male;1946;2012
6295;John Joseph Weiss;American;Male;1941;2017
6296;Sabine Weiss;Swiss;Female;1924;0
6297;Weissauer;Nationality unknown;nan;0;0
6298;Ernest Weissman;Nationality unknown;Male;0;0
6299;Susan Weitzman;American;Female;0;0
6300;Pepi Weixlgartner;Austrian;Female;1886;1981
6301;Mieczyslaw Wejman;Polish;Male;1912;1997
6302;Stanislaw Wejman;Polish;Male;1944;0
6303;Roger Welch;American;Male;1946;0
6304;W. Archibald Welden;American;Male;1900;1970
6305;Neil Welliver;American;Male;1929;2005
6306;James L. Wells;American;Male;1902;1993
6307;Lynton Wells;American;Male;1940;0
6308;Jack Welpott;American;Male;1923;2007
6309;Stow Wengenroth;American;Male;1906;1978
6311;Jane Wenger;American;Female;1944;0
6312;Wilhelm Wenk;German;Male;0;0
6313;F. H. Wenzel;Nationality unknown;nan;0;0
6314;Theodor Werner;German;Male;1886;1969
6315;Wolfgang von Wersin;German;Male;1882;1976
6316;John Wesley;American;Male;1928;0
6317;Henry Wessel, Jr.;American;Male;1942;2018
6318;Tom Wesselmann;American;Male;1931;2004
6319;Levon West;American;Male;1900;1968
6321;Timothy West;American;Male;1937;2012
6322;H. C. Westermann;American;Male;1922;1981
6326;Terence Westmacott;Nationality unknown;Male;0;0
6327;Brett Weston;American;Male;1911;1993
6329;Edward Weston;American;Male;1886;1958
6330;Harold Weston;American;Male;1894;1972
6331;Bengt Westrell;Swedish;nan;1927;0
6332;Stefan Wewerka;German;Male;1928;2013
6333;Dennis Wheeler;American;Male;1935;0
6335;John Adams Whipple;American;Male;1822;1891
6336;James McNeill Whistler;American;Male;1834;1903
6337;Rex Whistler;British;Male;1905;1944
6338;Clarence H. White;American;Male;1871;1925
6339;Charles White;American;Male;1918;1979
6340;Henry White;British;Male;1819;1903
6341;Linda White;American;Female;1945;0
6342;Minor White;American;Male;1908;1976
6343;Neal White;American;Male;1947;0
6344;Stephen White;American;Male;1948;0
6346;Walter Whitehead;American;Male;1874;1956
6347;Brett Whiteley;Australian;Male;1939;1992
6348;Forbes Johnstone Whiteside;American;Male;1918;0
6350;Robert Whitman;American;Male;1935;0
6351;Jack Whitten;American;Male;1939;2018
6352;Jan Wichers;German;Male;1944;0
6354;Jan Wiegers;Dutch;Male;1893;1959
6355;Hannah Weiner;American;Female;1928;1997
6356;Metall-Arbeit Wiener Werkstätte;Austrian;nan;0;0
6357;Anne Wienholt;Australian;Female;1920;0
6358;Jupp Wiertz;German;Male;1881;1939
6359;Don Wight;American;Male;1924;0
6360;Orrin Wightman;American;Male;1873;1965
6361;Svend Wiig Hansen;Danish;Male;1922;1997
6362;Bjorn Wiinblad;Danish;Male;1918;2006
6363;Hendrikus Th. Wijdeveld;Dutch;Male;1885;1987
6364;David Wilcox;American;Male;0;0
6365;Gerald Wilde;British;Male;0;0
6366;Marguerite Wildenhain;American;Female;1896;1985
6367;Adolpho Wildt;Italian;Male;1868;1931
6370;William T. Wiley;American;Male;1937;0
6371;Thomas Wilfred;American;Male;1889;1968
6372;Ulfert Wilke;American;Male;1907;1988
6373;John Willenbecher;American;Male;1936;0
6374;Mildred E. Williams;Nationality unknown;Female;1892;1967
6375;Casey Williams;American;Male;1947;2013
6376;Daniel S. Williams;American;Male;1942;0
6377;Emmett Williams;American;Male;1925;2007
6378;Fred Williams;Australian;Male;1927;1982
6379;Hiram Draper Williams;American;Male;1917;2003
6380;James Leon Williams;American;Male;1852;1920
6381;Mason Williams;American;Male;1938;0
6382;William T. Williams;American;Male;1942;0
6383;Clara McDonald Williamson;American;Female;1875;1976
6384;Thornton Willis;American;Male;1936;0
6385;Manfred Willmann;Austrian;Male;1952;0
6386;Christopher Wilmarth;American;Male;1943;1987
6387;George Washington Wilson;British;Male;1823;1893
6388;Jane Wilson;American;Female;1924;2015
6389;Michael Wilson;American;Male;1947;0
6390;Robert Wilson;American;Male;1941;0
6391;Scott Wilson;Scottish;Male;1889;1972
6392;R. W. Winfield;British;nan;0;0
6393;David Wing;American;Male;1947;0
6394;Sven Wingquist;Swedish;Male;1876;1953
6395;Princess Winifred;Nationality unknown;Female;0;0
6396;Trevor Winkfield;British;Male;1944;0
6397;Gerd Winner;German;Male;1936;0
6398;Geoff Winningham;American;Male;1943;0
6399;Garry Winogrand;American;Male;1928;1984
6400;Neil Winokur;American;Male;1945;0
6401;Rolf Winquist;Swedish;Male;1910;1968
6402;Jackie Winsor;American;Female;1941;0
6403;Thomas W. Winstead;American;Male;1918;0
6405;Fritz Winter;German;Male;1905;1976
6406;Alfred Winter-Rust;German;Male;1923;2000
6407;Robin Winters;American;Male;1950;0
6408;Terry Winters;American;Male;1949;0
6409;Tapio Wirkkala;Finnish;Male;1915;1985
6410;Kurt Wirth;Swiss;Male;1917;0
6411;Marc Wise;American;Male;1964;0
6412;Francis Wishart;British;Male;1951;0
6413;Eugen Wiskovsky;Czech;Male;1888;1964
6414;Benno Wissing;Dutch;Male;1923;2008
6415;Adrian Wiszniewski;British;Male;1958;0
6416;Joan Witek;American;Female;1943;0
6417;Joel Peter Witkin;American;Male;1939;0
6418;Rainer Wittenborn;German;Male;1941;0
6419;Ben Wittick;American;Male;1845;1903
6420;Johann Loetz;Austrian;Male;0;0
6421;Josef Rudolf Witzel;German;Male;1867;1927
6422;Emerson Woelffer;American;Male;1914;2003
6423;Agatha Wojciechowsky;American;Female;1893;1986
6424;Stanislav Wojtowicz;Polish;Male;0;0
6426;Marion Post Wolcott;American;Female;1910;1990
6427;Arne Wolf;American;Male;1929;0
6428;Sylvia Wolf;American;Female;1957;0
6429;Grete Wolf-Krakauer;Israeli;Female;1890;1970
6430;Wolfsberg;German;nan;0;0
6431;Jeffrey Wolin;American;Male;1951;0
6432;Wols (A. O. Wolfgang Schulze);German;Male;1913;1951
6433;Andrew Kay Womrath;American;Male;1869;1939
6434;Helena (Mie Yuan Wong) Wong;Brazilian;Female;1938;1990
6435;Paul Wonner;American;Male;1920;2008
6436;Art Wood;American;Male;1918;0
6437;Brian Wood;Canadian;Male;1948;0
6438;Esther Wood;American;Female;1921;0
6439;Grant Wood;American;Male;1891;1942
6440;Gross Wood;American;Male;1919;0
6441;J. Trevor Wood;British;Male;1930;0
6442;Charles Herbert Woodbury;American;Male;1864;1940
6443;D. B. Woodbury;American;Male;0;1866
6444;Pamela Woodhead;British;Female;1955;2009
6445;George Woodman;American;Male;1932;0
6446;Bill Woodrow;British;Male;1948;0
6447;Joseph Janvier Woodward;American;Male;1833;1884
6448;Christopher Wool;American;Male;1955;0
6449;Hal Woolf;British;Male;1902;1962
6450;Willard Worden;American;Male;1873;1946
6451;Piet Worm;Dutch;Male;1909;1996
6452;Edward Wormley;American;Male;1907;1995
6453;Troels Wörsel;Danish;Male;1950;0
6454;Don Worth;American;Male;1924;2009
6456;Fritz Wotruba;Austrian;Male;1907;1975
6457;Dick Wray;American;Male;1933;2011
6458;Cedric Wright;American;Male;1889;1959
6459;Frank Lloyd Wright;American;Male;1867;1959
6460;Russel Wright;American;Male;1904;1976
6461;Andrzej J. Wroblewski;Polish;Male;1934;0
6462;Theo Wujcik;American;Male;1936;2014
6463;Paul Wunderlich;German;Male;1927;2010
6464;Andrew Wyeth;American;Male;1917;2009
6465;James Wyeth;American;Male;1946;0
6466;Mary Wykeham;British;Female;0;0
6467;Lance Wyman;American;Male;1937;0
6468;Richard Wyndham;British;Male;1896;1948
6469;Milton Wynne;American;Male;0;0
6470;Bryan Wynter;British;Male;1915;1981
6471;Llewellyn Xavier;British;Female;1942;0
6473;Jaume Juez i Castella (Xirinius);Spanish;Male;1906;2002
6474;Desiderio Hernández Xochitiotzin;Mexican;Male;1922;2007
6475;Xomob(?);Russian;nan;0;0
6476;Ahmed Yacoubi;Moroccan;Male;1928;1985
6478;Kazuo Yagi;Japanese;Male;1918;1979
6480;Takao Yamada;Japanese;Male;1938;0
6481;Yamaguchi Gen;Japanese;Male;1896;1976
6482;Harumi Yamaguchi;Japanese;Female;1936;0
6483;Susumu Yamaguchi;Japanese;Male;1897;1983
6484;Takeo Yamaguchi;Japanese;Male;1902;1983
6486;Yoji Yamamoto;Japanese;Male;1943;0
6487;Ryuichi Yamashiro;Japanese;Male;1920;0
6488;Tad Yamashiro;American;Male;1930;0
6489;Hiroshi Yamazaki;Japanese;Male;0;0
6490;Sori Yanagi;Japanese;Male;1915;2011
6491;John Yang;American;Male;1933;0
6492;Ken Yanome;Japanese;Male;0;0
6493;Chuji Yao;Japanese;Male;0;0
6494;Chuji Yasui;Japanese;Male;0;0
6495;Max Yavno;American;Male;1911;1985
6496;Yayanagi Tsuyoshi;Japanese;Male;1933;0
6497;Manoucher Yektai;American;Male;1921;0
6498;Albert E. Yersin;Swiss;Male;1905;1984
6499;George Ygfors;Swedish;Male;1926;0
6500;Ylla;American;Female;1911;1955
6501;Alejandro Mario Yllanes;Bolivian;Male;1913;1960
6502;Tadanori Yokoo;Japanese;Male;1936;0
6503;Yoo Kang Yl;Korean;nan;0;0
6504;Yoshi;Japanese;Male;0;0
6505;Chizuko Yoshida;Japanese;Female;1924;0
6506;Hodaka Yoshida;Japanese;Female;1926;1995
6507;Katsuro Yoshida;Japanese;Male;0;0
6508;Masaji Yoshida;Japanese;Male;1917;1971
6509;Toshi Yoshida;Japanese;Male;0;0
6510;Yoshio Yoshida;Japanese;Male;0;0
6511;Hideo Yoshihara;Japanese;Male;1931;2007
6513;Naoki Yoshimoto;Japanese;Male;1940;0
6514;Masunobu Yoshimura;Japanese;Male;1932;0
6515;Senzo Yoshioka;Japanese;Male;1916;2005
6517;Alfred Young;Nationality unknown;Male;0;0
6518;Arthur Young;American;Male;1905;1995
6519;Ellsworth Young;American;Male;0;0
6520;La Monte Young;American;Male;1935;0
6521;Michael Young;American;Male;1952;0
6522;Peter Young;American;Male;1940;0
6523;Thomas Young;American;Male;1924;0
6524;Jack Youngerman;American;Male;1926;0
6525;Mario Yrisarry;American;Male;1934;0
6526;Adja Yunkers;American;Male;1900;1983
6527;Yvaral (Jean Pierre Vasarely);French;Male;1934;2002
6528;Teresa Zabala;American;Female;1938;0
6529;Melvin Zabarsky;American;Male;1932;0
6530;Adolf Zabransky;German;Male;1909;1981
6531;Julio Augusto Zachrisson;Panamanian;Male;1930;0
6532;Léon Zack;French;Male;1892;1980
6533;Ossip Zadkine;French;Male;1890;1967
6534;Stanislaw Zagorski;Polish;Male;1933;0
6535;Paul A. Zahl;American;Male;1910;1985
6536;Jack Zajac;American;Male;1929;0
6537;Alfredo Zalce;Mexican;Male;1908;2003
6539;Wojciech Zamecznik;Polish;Male;1923;1967
6540;Norman Zammitt;American;Male;1931;2007
6541;Enrique Zañartu;Chilean;Male;1921;2000
6542;Tono Zancanaro;Italian;Male;1906;1985
6543;Michael S. Zane;American;Male;1948;0
6544;Marco Zanuso;Italian;Male;1916;2001
6545;Zao Wou-ki;French;Male;1920;2013
6547;Bronislaw Zapolski;American;Male;1917;0
6548;Walter Zapp;Latvian;Male;1905;2003
6549;Zarina;American;Female;1937;0
6550;Georges de Zayas;Mexican;Male;1898;1967
6551;Marian Zazeela;American;Female;1936;0
6553;Bruno Zehnder;Swiss;Male;1945;1997
6554;Walter Zehringer;German;Male;1940;0
6555;Walter Zeischegg;Austrian;Male;1917;1983
6556;Eva Zeisel;American;Female;1906;2011
6557;Daniel Zelaya;Argentine;Male;0;0
6558;Bronislaw Zelek;Polish;Male;1935;0
6559;Carlo Zen;Italian;Male;1851;1918
6560;Charles Hossein Zenderoudi;Iranian;Male;1937;0
6561;Karl Zerbe;American;Male;1903;1972
6562;Morris Zerner;Austrian;Male;0;0
6563;Zero (Hans Schleger);British;Male;1898;1976
6564;Lina Zervudaki;French;Female;1890;1950
6565;J. Thomas Zetterstrom;American;Male;1945;0
6566;Laura Ziegler;American;Female;1927;0
6567;Lolita Zikmane;Russian;Female;0;0
6568;Heinrich Zille;German;Male;1858;1929
6569;George Zimbel;Canadian;Male;1929;0
6570;Murray Zimiles;American;Male;1941;0
6571;Mac Zimmerman;German;Male;1912;1995
6572;Tom Zimmermann;German;Male;1925;0
6573;Jacques Zimmerman;Belgian;Male;1929;0
6576;Alfred Karl Zlevor;Austrian;Male;1942;0
6577;Richard Zoellner;American;Male;1909;2003
6578;Nicos Zographos;American;Male;1931;0
6579;Harry Zolotow;American;Male;1888;1963
6581;Marguerite Zorach;American;Female;1887;1968
6582;William Zorach;American;Male;1889;1966
6583;Gilberto Zorio;Italian;Male;1944;0
6584;Anders Zorn;Swedish;Male;0;0
6585;Marco Zotta;Italian;Male;1945;0
6586;Larry Zox;American;Male;1936;2006
6588;Joe Zucker;American;Male;1941;0
6589;Francisco Zuñiga;Mexican;Male;1912;1998
6590;Zush (Alberto Porta);Spanish;Male;1946;0
6591;Anatoly Timofeevich Zverev;Russian;Male;1931;1986
6592;Piet Zwart;Dutch;Male;1885;1977
6593;Toots Zynsky;American;Female;1951;0
6594;Werner Zyrd;German;nan;0;0
6595;Jack Barth;American;Male;1949;0
6596;Eric Erickson;American;Male;1953;0
6597;Donald C. Fritz;American;Male;1950;0
6599;Sean Kalish;American;Male;1981;0
6600;Berndt Kerkin;German;Male;1951;0
6601;Joseph Norman;American;Male;1957;0
6602;Lorna Simpson;American;Female;1960;0
6603;Jan Vercruysse;Belgian;Male;1948;2018
6604;John Button;American;Male;1930;1982
6605;Tadeusz Trepkowski;Polish;Male;1914;1954
6606;Susi Berger;Swiss;Female;1937;0
6607;Ueli Berger;Swiss;Male;1937;2008
6608;Robin Chu;British;nan;1951;0
6609;Jack Daly;American;Male;1957;0
6610;Christopher Loew;American;Male;1963;0
6611;Jim Gentes;American;Male;1957;0
6612;Sam Lucente;American;Male;1958;0
6613;Antti Nurmesniemi;Finnish;Male;1927;2003
6614;William L. Tolan;American;Male;1963;0
6615;Nadezhda Udal'tsova;Russian;Female;1886;1961
6616;Lois Conner;American;Female;1951;0
6617;Ulrich Rückriem;German;Male;1938;0
6618;Robert Andrew Parker;American;Male;1927;0
6619;Tone Vigeland;Norwegian;Female;1938;0
6621;John Armleder;Swiss;Male;1948;0
6622;Jeff Koons;American;Male;1955;0
6623;David Wojnarowicz;American;Male;1954;1992
6624;Fernand Léger;French;Male;1881;1955
6626;Michael Corris;American;Male;1949;0
6627;Robert Gordy;American;Male;1933;1986
6628;Margo Humphrey;American;Female;1942;0
6629;Hermann Pitz;German;Male;1956;0
6630;Bern Porter;American;Male;1911;2004
6631;Rémy Zaugg;Swiss;Male;1943;2005
6632;Glenn Goldberg;American;Male;1953;0
6633;Ilya Kabakov;American;Male;1933;0
6634;Mimi Smith;American;Female;1942;0
6635;Jac Leirner;Brazilian;Female;1961;0
6636;Gordon Matta-Clark;American;Male;1943;1978
6637;Paul Thek;American;Male;1933;1988
6638;Victor Burgin;British;Male;1941;0
6639;Julio Larraz;American;Male;1944;0
6640;Jane Hammond;American;Female;1950;0
6641;Raffaele Leomporri;Italian;Male;1926;1974
6642;Art Spiegelman;American;Male;1948;0
6643;Rafael Alberti;Spanish;Male;1902;1999
6644;Roberto Barni;Italian;Male;1939;0
6645;Pablo Palazuelo;Spanish;Male;1916;2007
6646;Vicente Rojo;Spanish;Male;1932;0
6647;George Mann Niedecken;American;Male;1878;1945
6649;Vinicio Berti;Italian;Male;1921;1991
6650;Paolo Favi;Italian;Male;1935;0
6651;Fabrizio Gori;Italian;Male;1940;0
6652;Emilio Malenotti;Italian;Male;1913;0
6653;Liberia Pini;Italian;nan;1929;0
6654;Philip Taaffe;American;Male;1955;0
6655;Sophie Calle;French;Female;1953;0
6656;Joy Jacobs;American;Female;1932;0
6657;Louis-Auguste Girardot;French;Male;1856;1933
6658;Louis Malteste;French;Male;1862;1928
6660;Maurice Réalier-Dumas;French;Male;1860;1928
6661;Émile Berchmans;Belgian;Male;1867;1947
6662;G. de Latenay;French;Male;1859;1943
6663;Marcel Lenoir;French;Male;1872;1931
6664;H. Bellery-Desfontaines;French;Male;1867;1909
6665;A. Calbet;French;Male;1869;1944
6666;Maurice Eliot;Nationality unknown;Male;0;0
6667;Ch Doudelet;Belgian;Male;1861;1938
6668;F.-A Gorquet;French;Male;1862;1927
6669;P. Jouve;Nationality unknown;nan;0;0
6670;J. Wély;French;Male;1873;1910
6671;Annette Messager;French;Female;1943;0
6672;L. Levy-Dhurmer;French;Male;1865;1953
6673;L. Simon;Nationality unknown;nan;0;0
6674;Camille Bellanger;French;Male;1853;1923
6675;A. Laurens;Nationality unknown;nan;0;0
6676;A. Donnay;Belgian;Male;1862;1921
6677;A. Lepère;Nationality unknown;nan;0;0
6678;E. A. Artigue;Nationality unknown;nan;0;0
6679;R. X. Prinet;French;Male;1861;1946
6680;Hans Christiansen;Nationality unknown;Male;0;0
6681;Robert Engels;Nationality unknown;Male;0;0
6682;Jeanne Jacquemin;French;Female;1863;1938
6683;Ernest Laurent;Nationality unknown;Male;0;0
6684;Henri Detouche;French;Male;1854;1913
6685;Gaston Bussière;Nationality unknown;Male;0;0
6686;E. Dinet;French;Male;1861;1929
6687;Roedel;Nationality unknown;nan;0;0
6688;J. G. Besson;French;Male;1868;0
6689;A. Giraldon;Nationality unknown;nan;0;0
6690;Henri Le Sidaner;Nationality unknown;Male;0;0
6691;Maximilienne Guyon;Nationality unknown;Male;0;0
6692;Henri Martin;French;Male;0;0
6693;Fernand Piet;Nationality unknown;Male;0;0
6694;E. Trigoulet;French;Male;1867;1910
6695;A. Ibels;Nationality unknown;nan;0;0
6696;Paul Leroy;Nationality unknown;Male;0;0
6697;J. Baseilhac;French;Male;1874;1903
6698;Ch Huard;Nationality unknown;nan;0;0
6699;J. A. Muenier;French;Male;1863;1942
6700;Paul Renouard;Nationality unknown;Male;0;0
6701;Louise Breslau;Swiss;Female;1856;1927
6702;Maurice Desvallières;Nationality unknown;Male;0;0
6703;Frantz Jourdain;French;Male;1847;1935
6704;A. Muller;Nationality unknown;nan;0;0
6705;L. Borgex;French;Male;1875;1959
6706;Jules Flandrin;French;Male;1871;1947
6707;R. A. Vlmann;Nationality unknown;nan;0;0
6708;A Yank;Nationality unknown;nan;0;0
6709;F. Cormon;French;Male;1845;1924
6711;P. C. Helleu;French;Male;1859;1927
6712;V. Prouvé;French;Male;1858;1943
6713;Ch Guérin;French;Male;1875;1939
6714;Henri Guinier;Nationality unknown;Male;0;0
6715;F. Guiguet;French;Male;1860;1937
6716;Raphael Collin;Nationality unknown;Male;0;0
